video_id,comment_id,comment_text,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
v2cabia,cRL4uew_4,When you will come back India,,,,,,,,,
vZNFtEb,cRMO2aOC8,신형번역기 확실히 중국여행에필요하네여.. party popper,,,,,,,,,
vgIkaeR,cRMc98AqI,lâu rùi hổng thấy Evita,,,,,,,,,
vOREHMM,cRPHA5Sdv,Does it have a voice recognition feature?,,,,,,,,,
vz-3GxD,cRQT98DN4,谢谢你!祝你越来越好!,,,,,,,,,
vgIr-dG,cRSS9-GkK,The Xfaiyx Smart Translator is amazing! It helped me understand historical facts while visiting Confucius' hometown in Shandong Province.,,,,,,,,,
vlbVrtw,cRST7PPBT,仲良くて楽しそうなの素敵。タレの焼き鳥をワインで呑みながら食べるの美味しいんだよなあ。,,,,,,,,,
vz0mnPd,cRVg5a79S,So ein Video wäre nicht schlecht von mir aus auch ohne die Kollegen vor der Kamera zu filmen es reicht doch wenn man hört was die sagen ich glaub dir schon das es nicht gestellt ist.,,,,,,,,,
vc_of-A,cRXoL1rmt,@Lamine Yamal,,,,,,,,,
vKS-ol0,cRZ0q1PVM,Podczas wycieczki do Włoch Xfaiyx pomógł mi zamówić jedzenie w restauracji. Super sprawa!,,,,,,,,,
vRoMHNQ,cRZMJZJHn,友人へのプレゼントとして購入しましたが、とても喜ばれました!特に海外出張が多い人にはぴったりですね。,,,,,,,,,
vIiTZO1,cR_ttV2lI,red heart red heart red heart,,,,,,,,,
v3-vK-4,cRbp097KM,Qual è la differenza tra Xfaiyx e Google Traduttore? Vale davvero la pena spendere così tanto?,,,,,,,,,
v2cabia,cRcB3NnjE,"I took the Xfaiyx Smart Recorder on a road trip, and it captured every moment beautifully. Totally worth it!",,,,,,,,,
vyTFg05,cRgOzkM5x,Aap maika kyu nahi gai,,,,,,,,,
vIiTZO1,cRgqQ7BJb,This video is so good,,,,,,,,,
vjEBu9W,cRhpgrFgL,"I’m a 78 year old Singaporean.. Been watching your videos & loving them. Glad that you are here for several days & have tried some of our local food unlike most foreign youtubers who consume food from China, India, etc. I’m hoping that you will try other food ( besides mee soto) like meesiam, mee rebus, Indian rojak, prawn mee soup, etc etc ..... Have a good time exploring the rest of Singapore smiling face with open hands",,,,,,,,,
vlNO1SW,cRiWRviXI,Hi . I am on work permit.. wants to apply for PR.. where to check the scores?,,,,,,,,,
vz0mnPd,cRjC3vVTp,"Frag doch ob der oder diejenigen sich unkenntlich oder mit dem Rücken zur Kamera, interviewen lassen würden.",,,,,,,,,
vlNO1SW,cRjY5sTnO,Your channel is one stop for all the real information folded hands,,,,,,,,,
vz0mnPd,cRjuJnEkk,"Hi Kai, sehr spannend aber auch fast aussichtslos dein Vorhaben. Es sind wirklich auf Deutsch gesagt arme Schweine die Kollegen... ein paar Details: ab Polen werden sehr viele nach Fahrten Bezahlt und haben keinen Festlohn wie wir hier daher auch die ganzen skurilen Fahr-Überholmanöver über die wir uns täglich ärgern. Einer der Gründe warum keiner vor der Kamera sprechen möchte ist vielleicht der AdBlue Betrug. Mehr als 50-60% der Osteuropäischen Lkws sind manipuliert und der Fahrer weisst das auch und hat vielleicht Angst was zu sagen. Am ehesten wirst du einen polnische Fahrer mit einem polnischen LKW vor die Kamera bekommen, je östlicher es wird desto schwieriger wird es... Gruß Patrick",,,,,,,,,
vB0lLSM,cRmj8MH_V,うっすい案件動画 料理の説明もうっすい内容 案件で手を抜いたら伸びない,,,,,,,,,
vz0DmiM,cRnRhf3gl,The ability to choose between different recording modes based on the scenario is super useful.,,,,,,,,,
vnK5t9y,cRqGCXSNo,美しい red heart,,,,,,,,,
vz-3GxD,cRr28VndA,"感谢你的宣传,新疆不应该被抹黑。",,,,,,,,,
v2cabia,cRtroDTlA,Good to see you after a long time here,,,,,,,,,
v_Ur2e7,cRu-U4DpN,Never seen something more useless. Just stick to free apps like Google Translate. skull,,,,,,,,,
vyTFg05,cRu5W6xkt,"Iska microphone sensitivity improve karna chahiye, low volume sounds clear nahi hote.",,,,,,,,,
vgIr-dG,cRv6gW5rt,Welcome back guys! red heart,,,,,,,,,
vOREHMM,cRvcYbFvF,That translation speed looks really impressive.,,,,,,,,,
vzFysYU,cRwX3r9tM,しかし、何で日本人は英語に苦手なんだろ??日本語を流暢に話せる外国人は多いのに??これは努力だけの問題ではないと思います、他に何か別の問題があると思います grinning face with sweat 大谷君だって米国に渡って数年経つのに、まだ英語を流暢に話せるレベルではないですし grinning face with sweat それまでは通訳も付いてたし,,,,,,,,,
vgmyU_t,cRx7N7e2_,Is the 4G data plan included in the initial purchase?,,,,,,,,,
vnK5t9y,cRz0VFBB2,これいいな!,,,,,,,,,
vyTFg05,cRz5fv0Q2,"Recorder ka price thoda kam hona chahiye, quality theek hai lekin overpriced lagta hai.",,,,,,,,,
vyTFg05,cRzIb6MaJ,Hame nakhun paint nahi karne chahiye,,,,,,,,,
vOqoEVw,cRzw4dzXp,"La casa vecchia nuova è uno splendore la perfezione, vederla arredata sarà ancora più bella party popper party popper",,,,,,,,,
vz-3GxD,cS-JZ9pOe,德國有中國口味 face savoring food face savoring food thumbs up thumbs up,,,,,,,,,
vOqoEVw,cS1wGCA61,Qual è la differenza tra questo modello e altri traduttori sul mercato? Vale davvero la pena spendere di più?,,,,,,,,,
vOU2rJb,cS2aXysqc,"TechUtopia u never disappoint us, with your great Tech products. This voice recorder is one of the best recorders in the market right now",,,,,,,,,
vyTFg05,cS2rhjBt3,Assalam walekum ham Mangalore Wale Hain humne bhi vah nashta banate hain,,,,,,,,,
vgXp8qe,cS3IiWcRO,"Honestly, this is the best tool for international students! The transcription helps me keep up with lectures even when I miss something face holding back tears",,,,,,,,,
vIiTZO1,cS43YEWso,This video is so good,,,,,,,,,
vOqoEVw,cS4_ekTeW,"Adoro i vostri video, aspetto già il prossimo star-struck Non vedo l‘ora di vedere casa finita, secondo me state facendo un ottimo lavoro smiling face with heart-eyes e pure la casetta in campagna piano piano la state sistemando, bellissimaa!",,,,,,,,,
vIUVexk,cS7kvPl45,Holaa una pregunta ustedes son team Apple o Samsung,,,,,,,,,
vusOhpE,cS8Pwq1VF,dude ure a legend fire,,,,,,,,,
vz0DmiM,cS9Q1C87U,Does it come with a warranty? I want to make sure it's covered in case of issues.,,,,,,,,,
vjqfJjv,cS9XYBnfq,Nah see we would cheat cause the answers were written in the wall loudly crying face loudly crying face,,,,,,,,,
vIiTZO1,cS9ZEPoFX,flushed face flushed face flushed face,,,,,,,,,
v0nP_KB,cSBuXgkKE,"I am Vietnamese and I have learned some Spanish, that language is very interesting",,,,,,,,,
vC3BRAo,cSC-B8GbS,音声翻訳の精度が低いって聞いたけど、実際どうなの?,,,,,,,,,
vlNO1SW,cSD4q_C0G,Sandy can you provide us the link of this particular information that you are sharing with us so that we can also read and understand more indepth. Thanks for information Btw.,,,,,,,,,
vgIr-dG,cSDMMIZM8,"They got 5 beer factories that produce different types of the beer ,I remember no,5 factory is black beer ,yummmmm",,,,,,,,,
v-ox8Uw,cSDZE-gkG,beaming face with smiling eyes,,,,,,,,,
vdbLgWS,cSErMVFem,I also had a language barrier sometimes back,,,,,,,,,
vr_LT5A,cSFR7wTL-,Joe was born in 1995!? face with open mouth,,,,,,,,,
v4wSOpe,cSGAU0hwb,"Still waiting for the ""AI"" part. Rebranding 30 year old technology and having talking heads boast is how you know you hooked a whole new generation of suckers.",,,,,,,,,
vUfYwzN,cSGeNtSDF,"In my situation, I will use it when I go to lessons, sometimes I cannot take all notes of what my teacher taught.",,,,,,,,,
vyumcj7,cSIhPJPxa,grinning face beaming face with smiling eyes performing arts kissing face sparkling heart,,,,,,,,,
v0nP_KB,cSIqU8RPt,"I had high hopes for this, but the translations seem slow compared to other devices I've used. confused face",,,,,,,,,
v2cabia,cSIyLQLEz,2 saal pehly vlog aur a ka clog healthy hu gaee hu,,,,,,,,,
vgIr-dG,cSJUbC75U,Welcome back to China red heart red heart red heart red heart red heart red heart China,,,,,,,,,
vz0DmiM,cSK1ekspc,"I bought this for lectures, and the ability to summarize recordings is absolutely brilliant!",,,,,,,,,
v7lX8Ro,cSK9eXh8t,How does it compare to other voice recorders like the Sony ICD series?,,,,,,,,,
vKJ2vqX,cSKiWq57X,"Sylvia bhabhi cake to aise bana deti hai jaise roti ho, itti jaldi or dekhne mai bhi jhakkas grinning face with sweat red heart party popper HAPPY BIRTHDAY MERU BHAIYA grinning face with sweat red heart party popper",,,,,,,,,
vJOK_jc,cSMgJLwLM,Can this recorder handle long sessions without overheating or battery issues? I'm planning to use it for a full-day seminar.,,,,,,,,,
v4wSOpe,cSMhOOzl5,Can it handle accents well? I need something that works for diverse speakers.,,,,,,,,,
vdzrIP2,cSNP2JpUu,翻訳機の進化は凄いですね。アリさん素晴らしい街頭インタビューありがとうございます。,,,,,,,,,
v2cabia,cSPU46CAR,Stop background music,,,,,,,,,
v-ox8Uw,cSQ2JSHnt,Ich habe es für meinen Urlaub gekauft und bin begeistert von der einfachen Bedienung! grinning face with smiling eyes,,,,,,,,,
vgmyU_t,cSQGhrg_y,Can you use it for text translation as well?,,,,,,,,,
vOqoEVw,cSSGOsTAz,Dove avete preso il mobile?,,,,,,,,,
vgIr-dG,cSTfBvQJf,"awesome guys, very much looking forward to see your new venture",,,,,,,,,
vgIr-dG,cSUMhLIzq,"哈哈哈哈永远忘不了你们两个第一次落地中国时候的紧张表情。看看现在,真是松弛感爆棚 face with tears of joy party popper 。希望你们玩的开心",,,,,,,,,
v129LuD,cSVVSnXZV,Can it translate slang or informal phrases accurately?,,,,,,,,,
vwm_9ft,cSXDI-wS5,"Anyone with little funds? I’ll trade chart decreasing chart increasing with it and we’ll share gains. We can discuss via video or zoom.,;:m",,,,,,,,,
vZNFtEb,cSXn7tYrL,"번역기 사용법이 간단해서 좋았지만, 초기 설정 과정이 조금 복잡했어요. 매뉴얼을 더 쉽게 만들어 주세요.",,,,,,,,,
vyTFg05,cSY1aOQ-L,"Aap apne maike nahi jaoge kya,.......... Aaapko apne parents ki yaad nahi arahi kya itni door se aap aye ho na unki koi call arahi hai aur nahi aap unko call krte ho aisa kyun",,,,,,,,,
vC3BRAo,cS_3zRiKr,ディアナさん、ありがとう loudly crying face 。,,,,,,,,,
vgIr-dG,cSaKzfJcL,Is the Xfaiyx Smart Translator compatible with dialects like Shandong Mandarin? Some regions have unique accents.,,,,,,,,,
vgXp8qe,cSaxiekMR,wiiii,,,,,,,,,
vOU2rJb,cSc1W21jA,Perfect for interviews and meetings. The audio quality is top-notch.,,,,,,,,,
vMULQIS,cSfmneoyd,four leaf clover four leaf clover four leaf clover,,,,,,,,,
v7lX8Ro,cSjzYUhNt,Any options for external memory?,,,,,,,,,
vKJ2vqX,cSkDeVid5,2:55 ye kis chemical compound ka tattoo hai?,,,,,,,,,
vjEBu9W,cSkNGEAGp,That Xfaiyx translation device is super cool thumbs up,,,,,,,,,
vyumcj7,cSlST2Wv3,That’s my babes,,,,,,,,,
vZBnD1J,cSnui37iz,"It’s literally an app on a phone platform, why make it a separate device? man shrugging",,,,,,,,,
vlbVrtw,cSpH8bZUj,やきとりと言えば名古屋の世界の山ちゃんでしょうね musical note,,,,,,,,,
vTOfPvS,cSpj_758Y,"Honestly, I expected better build quality for $199.99. It feels a bit flimsy compared to other recorders in the same price range.",,,,,,,,,
vnK5t9y,cSq4lstTC,案件大募集かあ~ grinning face with sweat,,,,,,,,,
vZNFtEb,cSqkMxdfj,번역기계 진짜 탐나네요!,,,,,,,,,
vyTFg05,cStUELjtE,Apkay vlog bht achay lagay mujhay abe ye 3sra vlog hai jo dekh rahe hon 2vlog dubai kay dekhy jo ap move howi wo or ab ye apky shayad ami kay ghar ae hain red heart red heart red heart red heart thumbs up thumbs up thumbs up thumbs up nazar amulet nazar amulet nazar amulet nazar amulet rose rose rose palms up together light skin tone palms up together light skin tone heart hands,,,,,,,,,
vRoMHNQ,cSxgsNeyJ,Xfaiyx Smart Translatorは旅行中に役立つけど、音声認識が時々誤作動します。これって修理可能ですか?,,,,,,,,,
vZNFtEb,cSxjWr_4M,북경 면적 자체는 강원도 크기랑 비슷합니다 근데 의미가 없는게 외곽지역은 사실상 도시로써 기능을 하지않더라구요 거의 고속도로위주,,,,,,,,,
vdzrIP2,cSy2KirTS,The device helps but translations are not always correct. I think one can wait for next version.,,,,,,,,,
vgIr-dG,cT3ESOQKl,LETS GOOOOO party popper,,,,,,,,,
vMSQja0,cT3sxaDs6,"Xfaiyx的产品和技术能力一直非常强,这款翻译机对于生活在多语言环境的人真是太友好了!",,,,,,,,,
vhIxU0L,cT46aSBVq,Sacre Blue!!! This is exactly what I needed for my speaking exam. rolling on the floor laughing thumbs up smiling face with sunglasses,,,,,,,,,
vnK5t9y,cT4LYX2Lr,英語が苦手な私にはぴったりかも。でもバッテリーの持ちはどうなんだろう?,,,,,,,,,
vgIr-dG,cT4NzGMCx,Welcome back to china. i give u a suggestion u can register a chinese media account,,,,,,,,,
vlNO1SW,cT66GuBi8,"The translator is good, but sometimes the translations are inaccurate for technical terms. Hope they improve this feature soon.",,,,,,,,,
v7lX8Ro,cT7Ij6jHN,Does it support cloud syncing for easy access to recordings?,,,,,,,,,
vlbVrtw,cT7qbuqVK,Xfaiyxは便利だけど、音声認識が時々うまくいかないことがあります。改善を期待しています。,,,,,,,,,
vIiTZO1,cT9dQU-x8,smirking face,,,,,,,,,
v4wSOpe,cTATyAicI,smiling face with hearts smiling face with hearts smiling face with hearts,,,,,,,,,
vgXp8qe,cTBUYVHSi,smiling face with hearts smiling face with hearts smiling face with hearts,,,,,,,,,
vgXp8qe,cTCj__BBT,"The product is okay, but I feel like there are cheaper alternatives that offer similar features. Not sure if it’s worth the hype.",,,,,,,,,
vB0lLSM,cTEbdOHEh,前菜うまそう,,,,,,,,,
vyTFg05,cTFQCvy7E,Mangalore is beautiful city and clean city education also excellent there,,,,,,,,,
vdKeRm9,cTFxcLTue,"Der Xfaiyx Smart Translator hat mir geholfen, während einer Reise nach Berlin mit einem Mechaniker zu sprechen. Wirklich ein Lebensretter!",,,,,,,,,
vwK0Ro5,cTGYTtpzK,"Great video Brother, but can you show how to set up the device step by step?",,,,,,,,,
vUfYwzN,cTGsPzFic,"from outlook to build quality, from recording quality to transcription speed... everything is top notch, but the price seems to be a bit higher than usual",,,,,,,,,
vlbVrtw,cTH20ZV3p,レバーソーセジとかドイツでは普通にありますねぇ^^;,,,,,,,,,
vKJ2vqX,cTICUJdMF,Happy Happy Happy birthday meru bhaiya mere taraf se ye cake birthday cake birthday cake birthday cake birthday cake birthday cake birthday cake birthday cake,,,,,,,,,
vMSQja0,cTITLHVKq,This translator is amazing! My American family was blown away by how fast and accurate it is. Highly recommend!,,,,,,,,,
v4Htv2Q,cTIXU5iRy,"什么牌子,Xfaiyx吗?",,,,,,,,,
vlbVrtw,cTIoCnJpW,日本の感じしないです、馴染んでる smiling face with smiling eyes,,,,,,,,,
vvyoPyo,cTJQiY8dd,"I’m curious, does this support languages like Arabic or Mandarin? Those are usually tricky for translators.",,,,,,,,,
vRoMHNQ,cTL8VqXgd,写真ないし,,,,,,,,,
vgIr-dG,cTLZ38c1J,Welcome back party popper party popper party popper,,,,,,,,,
v4Htv2Q,cTMWgUJdR,Welcome to China again. party popper party popper smiling face with smiling eyes smiling face with smiling eyes,,,,,,,,,
vUfYwzN,cTQLo0VeD,"I used this recorder while traveling abroad, and its ability to transcribe multiple languages was incredibly useful.",,,,,,,,,
vIiTZO1,cTR6XkwS5,smiling face with hearts smiling face with hearts smiling face with hearts,,,,,,,,,
vyTFg05,cTUn1HFwu,Kya ye device background noise ko filter karta hai? Mujhe apne podcast ke liye chahiye.,,,,,,,,,
vIiTZO1,cTUzbR06a,Hilarious! face with tears of joy,,,,,,,,,
vKJ2vqX,cTVAm0OLJ,Happy birthday party popper,,,,,,,,,
v3-vK-4,cTWegAjXy,"Ma quante uova mangi al giorno Nicola? Scusa la domanda ma so che tante uova fanno male al colesterolo, sbaglio? Scusa davvero ma mi incuriosisce questa cosa, non è una critica, ti seguo da un pò e vedo che fai sempre così. Io sapevo che si potrebbero mangiare un tot di uova a settimana ma magari è solo una credenza popolare, boh? Comunque i tuoi video sono lunghi ma sono anche molto belli xchè ci fai conoscere sempre nuove culture smiling face with smiling eyes Non mangerò mai i pulcini pelosi o gli scorpioni come hai fatto te però tanto di cappello x te che l'hai fatto face with open mouth mi vengono i brividi woozy face",,,,,,,,,
vgIr-dG,cTaFFm7kD,"Welcome back, I have also seen your video on Douyin(Chinese version TIKTOK)",,,,,,,,,
v_Ur2e7,cTaKcJJdw,Is this device better than using Google Translate on my phone? thinking face,,,,,,,,,
vZNFtEb,cTaSpRNDw,중국어 번역이 꽤 정확하네요,,,,,,,,,
vJAQbN9,cTb4BTlSW,Deep L von Microsoft geht auch gut,,,,,,,,,
vwK0Ro5,cTcYozD8x,Great video Brother,,,,,,,,,
vgIr-dG,cTdS4ZJ82,"Miss U,guys,welcome back to China red heart red heart red heart",,,,,,,,,
vOREHMM,cTetxPD_4,The Prime Day deal makes it a no-brainer for me.,,,,,,,,,
vIiTZO1,cTfBaRwGP,face with tears of joy face with tears of joy face with tears of joy,,,,,,,,,
v7lX8Ro,cTfY0Dtuz,Impressive transcription accuracy in multiple languages!,,,,,,,,,
vJOK_jc,cThXjm7OH,Hence proved Not all glitters is gold.,,,,,,,,,
vgIr-dG,cThvA8IN_,Qing Dao was German's colony a hunder year ago and there are many many Germany style builidings. Go to Shinan Distric and find the very beautiful church.,,,,,,,,,
vwK0Ro5,cTiF-ePlR,"I used this during a conference, and it recorded everything clearly. Highly recommend!",,,,,,,,,
vgIr-dG,cTimroGpU,Been there three years ago. Very nice place where Chinese go for summer vacation. Beer dumplings and beaches are the must tries.,,,,,,,,,
vIUVexk,cTjqPK9jQ,Intérprete se samsung,,,,,,,,,
vKS-ol0,cTm4eYwba,posiadam tłumacz Vasco 4 i tylko ten co z nim nie miał doczynienia powie że telefon też tak tłumaczy co jest idiotyzmem Nie można porównywać Vasco do telefonu bo to przepaść,,,,,,,,,
vz-3GxD,cTmjVsso3,"這個哥厲害 thumbs up ,用最好的、非說教的、溫馨卻不說教的方式介紹真正的中國,尤其是新疆。太讚了 clapping hands party popper",,,,,,,,,
vdzrIP2,cToHyoaXw,This device doesn't seem very clever. (w・・・),,,,,,,,,
vnK5t9y,cToLRQN6C,説得力が強すぎて言語で不便ないけど加入してしまうw,,,,,,,,,
vJAQbN9,cTpra1-bK,einfach fast so teuer wie eine ps5,,,,,,,,,
vc_of-A,cTrR-H_0x,@Nicolas williams9,,,,,,,,,
vdKeRm9,cTsIhVXoz,#Drohnensupport,,,,,,,,,
vKS-ol0,cTsT0bapa,Jest tyle świetnych aplikacji w telefonie że to urządzenie jest zbędne !!!,,,,,,,,,
vJOK_jc,cTsf5ow0v,Stfu and speak in English,,,,,,,,,
vdzrIP2,cTsiM-1FV,"As an Australian watching, l always love hearing from Aussie travellers. Thanks for sharing.",,,,,,,,,
vz-3GxD,cTudvGviU,十分感谢你 red heart red heart red heart red heart 。,,,,,,,,,
vC3BRAo,cTvV41Wu0,外国人の彼女と話すために買ったけど、意外と使いやすかった!おすすめです。,,,,,,,,,
vlNO1SW,cTwp5x2h-,Mm mujhe English nahin aati hai maine padhaai inter tak ki hai mujhe India se Canada job karne aana tha kya mujhe yahan per visa mil sakta hai please mere liye ek video banaen,,,,,,,,,
vyTFg05,cTxBPyBsF,Aoa ya sut ap ko bohat sut kr raha he,,,,,,,,,
vZNFtEb,cTxQ1aZ4E,아침에 부은 눈 너무 인간적이라 좋네요,,,,,,,,,
vlNO1SW,cTy6rhqvI,We attended Holy Mass yesterday for our students ..Amen,,,,,,,,,
vc_of-A,cTzzEJtJZ,Le site est en bio n’hésitez pas à aller voir ça -20% avec le code BENBEKEU. Le produit marche réellement bien super traduction rapide en plus de 50 langues,,,,,,,,,
vyTFg05,cU-PCFGeG,Very nice MashaAllah,,,,,,,,,
vOqoEVw,cU0luOyHz,"Cesar, l acqua che intendi tu si chiama effervescente ed io bevo solo quella!! Però la Ferrarelle, che credo provenga dalle vostre parti ed è quella più diffusa. L acqua di Nepi l ho sentita nominare ma al nord è introvabile, mai vista da nessuna parte!",,,,,,,,,
vJOK_jc,cU0m11e2Y,as you mentioned BC International post graduate work permit programme doesn't change with time or it does plzz reply any one,,,,,,,,,
vZNFtEb,cU5wXWeCj,자주 보니 좋네요 smiling face with smiling eyes,,,,,,,,,
vJAQbN9,cU6S6vlBP,399 Euro face with tears of joy face with tears of joy meine Güte see-no-evil monkey,,,,,,,,,
vIiTZO1,cU6ZSCdoa,flushed face flushed face flushed face,,,,,,,,,
vIiTZO1,cU6kSKuXE,Hi beaming face with smiling eyes,,,,,,,,,
vwm_9ft,cU8aXRsEz,How much is it?,,,,,,,,,
vRoMHNQ,cUAxSqTOT,29:41 こんなしっかり目を見て挨拶されたら照れるけど嬉しいだろうな smiling face with smiling eyes,,,,,,,,,
vz-3GxD,cUC0s6UaC,币哥牛逼! 赞。 还原事实的真相。,,,,,,,,,
vOqoEVw,cUC67N2u6,"Potreste pitturare la presa d'aria del bagno inglese di verde per farla ""sparire"" nella parete. Anche noi lo abbiamo fatto e l'effetto è più uniforme",,,,,,,,,
vc_of-A,cUChYYQJ8,smiling face with hearts smiling face with hearts smiling face with hearts,,,,,,,,,
vHahKrc,cUH3CJmXx,性能は良さそうだけど、価格が高すぎると手が出せないなぁ。,,,,,,,,,
vIiTZO1,cUI9aIjOL,beaming face with smiling eyes,,,,,,,,,
vjqfJjv,cUJcXnUOs,I got a u in French confounded face,,,,,,,,,
vnK5t9y,cULm4bGn6,おー企業案件か... すげーなこの美人。,,,,,,,,,
vyTFg05,cULzlqE1Y,Try this method Fold after applying rice atta length wise we do. And. If it does not fit in utensil we cut as per the size. When ready just catch in hand and peel.the patoli in Goan do on 15 August. Every yr.,,,,,,,,,
vjEBu9W,cUPSJeokl,Nice of u to venture out to the neighbourhood area!,,,,,,,,,
vZNFtEb,cURXczzIH,정상까지 같이 등반했나보죠? 대단하네요. 저도 북경에 5년간 살면서 여덟번 정도 등반했던것 같아요. 가족 친구들 오면 무조건 찾아가는 코스라... 정말 쉬운거 아닙니다. grinning face with sweat,,,,,,,,,
vyTFg05,cUU9yE5ab,Kuwa ka Pani Sabse acha hota h,,,,,,,,,
v7lX8Ro,cUVfOHEx9,Does it support real-time playback while recording?,,,,,,,,,
vMULQIS,cUViLw_0D,@reese martinez HELLO,,,,,,,,,
vIiTZO1,cUWArgaan,Ffhj flushed face flushed face flushed face,,,,,,,,,
vyTFg05,cUY7a-Hr6,Asome vlogs,,,,,,,,,
vgmyU_t,cUZ66ved7,How does it handle slang or colloquial language?,,,,,,,,,
vz-3GxD,cU_gAE6mX,爲你的真誠點讚!加油! red heart,,,,,,,,,
vIiTZO1,cUaZOq-IR,smirking face,,,,,,,,,
vhIxU0L,cUbkgHdsi,Does it work offline for real? I’ve had translators fail me before. thinking face,,,,,,,,,
vej5bIY,cUbtWL42Z,Hay Claire I'm Shravan Kumar From india,,,,,,,,,
vyTFg05,cUcU6lEgh,Kitna khubsurat ghar hy,,,,,,,,,
vjEBu9W,cUdChcKd-,Good afternoon lovely couple; thanks for sharing another beautiful video clip. Enjoy your stay in Singapore. Have a great day! Best wishes for peace and contentment. Cheers! clinking beer mugs,,,,,,,,,
vIiTZO1,cUfOFu2aK,Halli,,,,,,,,,
vKS-ol0,cUfOz4j8P,"Mam wrażenie, że takie urządzenie jest zbędne, skoro w smartfonach już są aplikacje do tłumaczenia. thinking face",,,,,,,,,
v4Htv2Q,cUfoPLbWm,I must make an effort to give Chinatown a visit again! Thanks for sharing!,,,,,,,,,
vIiTZO1,cUgE7cCAp,face with tears of joy face with tears of joy face with tears of joy,,,,,,,,,
vyTFg05,cUhTKHBjm,Just boil the water,,,,,,,,,
vnK5t9y,cUm5haVEc,ポーランドの人とずっと話してたら、 また明日!Do zobaczenia jutro! これだけは覚えた!,,,,,,,,,
vZNFtEb,cUnF53VmP,드디어서울~~ red heart red heart red heart,,,,,,,,,
vZBnD1J,cUnedvSMt,Does it require Wi-Fi or mobile data to function? thinking face,,,,,,,,,
vdKeRm9,cUntfEh_9,Wie viele Sprachen unterstützt der Xfaiyx Smart Translator eigentlich? Gibt es eine Liste der verfügbaren Sprachen?,,,,,,,,,
vnK5t9y,cUo-LZHS_,マトリョーシカw,,,,,,,,,
vOREHMM,cUoSXI5J-,Does it come in different colors?,,,,,,,,,
vwm_9ft,cUpfOEemw,Looks like a great buy,,,,,,,,,
v7lX8Ro,cUqM5BwEv,Touch screen display looks user-friendly.,,,,,,,,,
vdbLgWS,cUrl05xPf,"I bought this for my parents who don’t speak English, and it’s been a lifesaver for family gatherings. Thank you for making this product!",,,,,,,,,
vZNFtEb,cUt74Yy7Y,와 정말 신박하네요. 그리고 여사친 너무 친절하고 예쁘네요,,,,,,,,,
vz0DmiM,cUti-HMFH,You're a pro,,,,,,,,,
vKJ2vqX,cUtqq9E9k,Sylvia didi ke vlogs mein agar Xfaiyx Translator hota toh unka international audience se connect karna aur easy ho jata.,,,,,,,,,
vyumcj7,cUu6eONCE,"I brought this to a conference abroad, and it made networking so much easier!",,,,,,,,,
vKJ2vqX,cUuQl9ghB,Kya Xfaiyx Translator mein regional Indian languages ka support hai? Ye feature kaafi helpful hoga.,,,,,,,,,
vgIr-dG,cUueMK_hk,welcome back to China party popper party popper party popper party popper party popper,,,,,,,,,
v7lX8Ro,cUugaUuwp,"I use it for recording nature sounds, and the audio quality is decent, but wind noise can be an issue.",,,,,,,,,
vB0lLSM,cUvcqWvTg,いつもニック紹介の時TAKAKUWAさんの存在フル無視なの笑う,,,,,,,,,
vyTFg05,cUwJZDbUv,Radha Soami Ji nice vlog,,,,,,,,,
vvyoPyo,cUxGFsb4P,smiling face with hearts,,,,,,,,,
vVS_NZR,cUyO7QLAz,"La idea es buena, pero sería mejor si pudiera aprender modismos y expresiones regionales automáticamente. Eso lo haría mucho más práctico.",,,,,,,,,
vnK5t9y,cV0iwu8re,翻訳精度が高いなら、ビジネスミーティングでも活躍しそうですね。,,,,,,,,,
vMULQIS,cV3ChJ_42,"I tried it in a noisy market, and it struggled to pick up my voice. flushed face",,,,,,,,,
vdbLgWS,cV3v_5r9U,Atti the hair and spectacles suit you nicely and thanks for the new member of family #gadget for translation party popper smiling face with smiling eyes,,,,,,,,,
vhIxU0L,cV42Ab3lA,Does it support multiple languages at once or just one at a time? thinking face,,,,,,,,,
vzFysYU,cV4C7pmW8,64900円 grinning face with sweat,,,,,,,,,
vgIr-dG,cV4OQUoXE,What you eat are not dumplings. It’s called steamed stuffed bun or baozi.,,,,,,,,,
vJOK_jc,cV57hlum1,we need job offer for oinp,,,,,,,,,
vgIr-dG,cV5lxJgK9,Where are all the people in China? It seems most of the streets are not congested,,,,,,,,,
v4Htv2Q,cV83gXaCX,"I used Xfaiyx Smart Translator during my trip to Beijing, and it was a lifesaver! Highly recommend it for anyone traveling to China. red heart",,,,,,,,,
vyTFg05,cV8BBzJzy,Hi Kasey ho,,,,,,,,,
vIUVexk,cV8RQ49n_,Cada vez la humanidad se va haciendo más inútil,,,,,,,,,
v4Htv2Q,cV8ms9R9K,"I think the design is sleek, but the translation speed could be faster. Sometimes it takes too long to process sentences.",,,,,,,,,
v2cabia,cV9haXQyl,bhatt mil gye kya waha...,,,,,,,,,
vnK5t9y,cVBmu7PDi,あーこれ便利だね。 例えば隣の席の女子がロシア語でデレてるのを聞けるじゃないか,,,,,,,,,
